StudentID,YearLevel,SubjectCode,AcademicPeriod
200068,10,0MTHO,0
200068,10,0MUSA,5
200068,10,0MUSB,6
200068,10,0PD,0
200068,10,0SCIO,0
200068,10,1PLP,6
200069,10,0CARE,0
200069,10,0CR8WTG,6
200069,10,0DTPRO,5
200069,10,0ENGO,0
200069,10,0FODA,6
200069,10,0HPE1,5
200069,10,0HUMO,5
200069,10,0MDAN,5
200069,10,0MTHO,0
200069,10,0PD,0
200069,10,0PGH,6
200069,10,0SCIO,0
200069,10,1PLP,6
200071,10,0ABEX,5
200071,10,0ABEX,6
200071,10,0CARE,0
200071,10,0ENGO,0
200071,10,0HPE1,5
200071,10,0HPE2,6
200071,10,0HUMO,5
200071,10,0JEW,6
200071,10,0MDTW,5
200071,10,0MTHO,0
200071,10,0PD,0
200071,10,0SCIO,0
200071,10,1PLP,6
200073,10,0CARE,0
200073,10,0ENGO,0
200073,10,0FDINV,5
200073,10,0FODA,6
200073,10,0HPE1,5
200073,10,0HPE2,6
200073,10,0HUMO,6
200073,10,0MTHL,0
200073,10,0MUSA,5
200073,10,0MUSB,6
200073,10,0PD,0
200073,10,0SCIO,0
200073,10,1PLP,5
200074,10,0CARE,0
200074,10,0DANA,5
200074,10,0ENGO,0
200074,10,0FODA,6
200074,10,0HPE1,5
200074,10,0HPE2,6
200074,10,0HUMO,6
200074,10,0MDNM,5
200074,10,0MDTW,6
200074,10,0MTHO,0
200074,10,0PD,0
200074,10,0SCIO,0
200074,10,1PLP,5
200075,10,0ARTB,6
200075,10,0CARE,0
200075,10,0EALA,0
200075,10,0FDINV,6
200075,10,0FODA,5
200075,10,0HPE1,5
200075,10,0HPE2,6
200075,10,0HUME,5
200075,10,0MDNM,5
200075,10,0MTHL,0
200075,10,0PD,0
200075,10,0SCIE,0
200075,10,1PLP,6
200076,10,0ABEX,5
200076,10,0ABEX,6
200076,10,0CARE,0
200076,10,0ENGO,0
200076,10,0HPE1,6
200076,10,0HUMO,6
200076,10,0MDNM,5
200076,10,0MDTW,5
200076,10,0MTHO,0
200076,10,0MUSB,6
200076,10,0PD,0
200076,10,0SCIO,0
200076,10,1PLP,5
200078,10,0ARTA,5
200078,10,0ARTB,6
200078,10,0CARE,0
200078,10,0DTPRO,5
200078,10,0ENGP,0
200078,10,0HPE1,5
200078,10,0HUMP,6
200078,10,0JEW,6
200078,10,0MTHP,0
200078,10,0PD,0
200078,10,0PGH,6
200078,10,0SCIP,0
200078,10,1PLP,5
200079,10,0CARE,0
200079,10,0ENGO,0
200079,10,0HPE1,5
200079,10,0HPE2,6
200079,10,0HUMO,5
200079,10,0MDNM,6
200079,10,0MDTW,5
200079,10,0MTHA,6
200079,10,0MTHL,0
200079,10,0PD,0
200079,10,0PGH,5
200079,10,0SCIO,0
200079,10,1PLP,6
200080,10,0CARE,0
200080,10,0CIV,6
200080,10,0ENGO,0
200080,10,0FDINV,5
200080,10,0FODA,5
200080,10,0HPE1,5
200080,10,0HUMO,6
200080,10,0JEW,6
200080,10,0MTHA,6
200080,10,0MTHL,0
200080,10,0PD,0
200080,10,0SCIO,0
200080,10,1PLP,5
200081,10,0ABEX,5
200081,10,0ABEX,6
200081,10,0CARE,0
200081,10,0ENGO,0
200081,10,0HPE1,5
200081,10,0HPE2,6
200081,10,0HUMO,6
200081,10,0LNSP,0
200081,10,0MTHO,0
200081,10,0PD,0
200081,10,0SCIO,0
200081,10,1PLP,5
200082,10,FLOCARE,0
200083,10,0CARE,0
200083,10,0CR8WTG,6
200083,10,0ENGO,0
200083,10,0FODA,5
200083,10,0HPE1,5
200083,10,0HUMO,5
200083,10,0JEW,6
200083,10,0MTHA,6
200083,10,0MTHO,0
200083,10,0PD,0
200083,10,0PGH,5
200083,10,0SCIO,0
200083,10,1PLP,6
200084,10,0ABEX,5
200084,10,0ABEX,6
200084,10,0CARE,0
200084,10,0ENGO,0
200084,10,0ENTEC,5
200084,10,0FODA,6
200084,10,0HPE1,5
200084,10,0HUMO,6
200084,10,0MDTW,6
200084,10,0MTHO,0
200084,10,0PD,0
200084,10,0SCIO,0
200084,10,1PLP,5
200085,10,0ARTA,5
200085,10,0CARE,0
200085,10,0DRAB,6
200085,10,0ENGO,0
200085,10,0HPE1,5
200085,10,0HPE2,6
200085,10,0HUMO,5
200085,10,0MDNM,6
200085,10,0MTHO,0
200085,10,0MUSA,5
200085,10,0PD,0
200085,10,0SCIO,0
200085,10,1PLP,6
200086,10,0CARE,0
200086,10,0CR8WTG,6
200086,10,0DANA,5
200086,10,0ENGO,0
200086,10,0HPE1,5
200086,10,0HPE2,6
200086,10,0HUMO,6
200086,10,0JEW,6
200086,10,0MTHO,0
200086,10,0PD,0
200086,10,0PGH,5
200086,10,0SCIO,0
200086,10,1PLP,5
200090,10,0CARE,0
200090,10,0CIV,6
200090,10,0DANB,6
200090,10,0ENGO,0
200090,10,0FDINV,5
200090,10,0FODA,6
200090,10,0HPE1,5
200090,10,0HUMO,6
200090,10,0MTHO,0
200090,10,0PD,0
200090,10,0PGH,5
200090,10,0SCIO,0
200090,10,1PLP,5
200091,10,0CARE,0
200091,10,0CIV,6
200091,10,0ENGO,0
200091,10,0FDINV,5
200091,10,0FODA,5
200091,10,0HPE1,5
200091,10,0HUMO,6
200091,10,0JEW,6
200091,10,0MTHA,6
200091,10,0MTHL,0
200091,10,0PD,0
200091,10,0SCIO,0
200091,10,1PLP,5
200092,10,0CARE,0
200092,10,0CIV,6
200092,10,0EALA,0
200092,10,0FDINV,5
200092,10,0FODA,5
200092,10,0HPE1,5
200092,10,0HUME,5
200092,10,0JEW,6
200092,10,0MTHL,0
200092,10,0PD,0
200092,10,0PGH,6
200092,10,0SCIE,0
200092,10,1PLP,6
200093,10,0ARTA,5
200093,10,0ARTB,6
200093,10,0CARE,0
200093,10,0DTE,6
200093,10,0ENGO,0
200093,10,0HPE1,6
200093,10,0HUMO,6
200093,10,0MDAN,5
200093,10,0MDFL,5
200093,10,0MTHO,0
200093,10,0PD,0
200093,10,0SCIO,0
200093,10,1PLP,5
200094,10,0ARTA,5
200094,10,0CARE,0
200094,10,0CIV,6
200094,10,0ENGO,0
200094,10,0HPE1,5
200094,10,0HPE2,6
200094,10,0HUMO,5
200094,10,0LNSP,0
200094,10,0MTHP,0
200094,10,0PD,0
200094,10,0SCIO,0
200094,10,1PLP,6
200097,10,0CARE,0
200097,10,0CIV,5
200097,10,0EALA,0
200097,10,0FDINV,5
200097,10,0FODA,5
200097,10,0HPE1,6
200097,10,0HUME,5
200097,10,0JEW,6
200097,10,0MTHL,0
200097,10,0PD,0
200097,10,0PGH,6
200097,10,0SCIE,0
200097,10,1PLP,6
200099,10,0ARTA,5
200099,10,0ARTB,6
200099,10,0CARE,0
200099,10,0ENGO,0
200099,10,0FODA,5
200099,10,0HPE1,5
200099,10,0HPE2,6
200099,10,0HUMO,5
200099,10,0MTHA,6
200099,10,0MTHO,0
200099,10,0PD,0
200099,10,0SCIO,0
200099,10,1PLP,6
200103,10,0CARE,0
200103,10,0DTPRO,5
200103,10,0ENGO,0
200103,10,0FODA,6
200103,10,0HPE1,5
200103,10,0HPE2,6
200103,10,0HUMO,5
200103,10,0MDNM,5
200103,10,0MDTW,6
200103,10,0MTHO,0
200103,10,0PD,0
200103,10,0SCIO,0
200103,10,1PLP,6
200104,10,0CARE,0
200104,10,0CR8WTG,6
200104,10,0DANA,5
200104,10,0ENGO,0
200104,10,0HPE1,5
200104,10,0HPE2,6
200104,10,0HUMO,5
200104,10,0JEW,6
200104,10,0MTHO,0
200104,10,0MUSA,5
200104,10,0PD,0
200104,10,0SCIO,0
200104,10,1PLP,6
200105,10,0ARTA,5
200105,10,0CARE,0
200105,10,0EALA,0
200105,10,0FODA,6
200105,10,0HPE1,5
200105,10,0HPE2,6
200105,10,0HUME,5
200105,10,0MDFL,5
200105,10,0MTHL,0
200105,10,0PD,0
200105,10,0PGH,6
200105,10,0SCIE,0
200105,10,1PLP,6
200106,10,03DM,6
200106,10,0CARE,0
200106,10,0ENGO,0
200106,10,0HPE1,6
200106,10,0HUMO,5
200106,10,0LNSP,0
200106,10,0MDAN,5
200106,10,0MDNM,5
200106,10,0MTHO,0
200106,10,0PD,0
200106,10,0SCIO,0
200106,10,1PLP,6
200109,10,0ARTB,6
200109,10,0CARE,0
200109,10,0DANA,5
200109,10,0ENGO,0
200109,10,0FDINV,6
200109,10,0HPE1,5
200109,10,0HUMO,6
200109,10,0JEW,6
200109,10,0MTHO,0
200109,10,0MUSA,5
200109,10,0PD,0
200109,10,0SCIO,0
200109,10,1PLP,5
200113,10,0CARE,0
200113,10,0ENGP,0
200113,10,0FODA,5
200113,10,0HPE1,5
200113,10,0HPE2,6
200113,10,0HUMP,6
200113,10,0JEW,6
200113,10,0MDTW,6
200113,10,0MTHP,0
200113,10,0PD,0
200113,10,0PGH,5
200113,10,0SCIP,0
200113,10,1PLP,5
200117,10,0ARTA,5
